time(ms), dt, force, posX, rawPosX, posXDeg, velX (rad/s)
1537, 2, -10000, -573, 7722, -25.791979, 0.479398
1538, 1, -10000, -567, 7727, -25.517305, 4.793983
1540, 2, -10000, -562, 7731, -25.297565, 1.917593
1542, 2, -10000, -554, 7737, -24.967955, 2.876390
1544, 2, -10000, -545, 7745, -24.528475, 3.835186
1546, 2, -10000, -545, 7745, -24.528475, 0.000000
1547, 1, -10000, -534, 7754, -24.034060, 8.629168
1549, 2, -10000, -520, 7765, -23.429775, 5.273381
1551, 2, -10000, -507, 7776, -22.825489, 5.273381
1553, 2, -10000, -495, 7786, -22.276140, 4.793983
1555, 2, -10000, -481, 7797, -21.671854, 5.273381
1557, 2, -10000, -470, 7806, -21.177441, 4.314584
1559, 2, -10000, -459, 7815, -20.683025, 4.314584
1561, 2, -10000, -452, 7821, -20.353415, 2.876390
1563, 2, -10000, -444, 7827, -20.023806, 2.876390
1565, 2, -10000, -438, 7832, -19.749130, 2.396991
1567, 2, -10000, -437, 7833, -19.694195, 0.479398
1568, 1, -10000, -435, 7835, -19.584326, 1.917593
1570, 2, -10000, -435, 7835, -19.584326, 0.000000
1572, 2, -10000, -437, 7833, -19.694195, -0.958796
1574, 2, -10000, -438, 7832, -19.749130, -0.479398
1576, 2, -10000, -441, 7830, -19.858999, -0.958796
1578, 2, -10000, -444, 7827, -20.023806, -1.438195
1580, 2, -10000, -446, 7826, -20.078741, -0.479398
1582, 2, -10000, -446, 7826, -20.078741, 0.000000
1584, 2, -10000, -448, 7824, -20.188610, -0.958796
1588, 4, -10000, -453, 7820, -20.408350, -0.958796
1590, 2, -10000, -453, 7820, -20.408350, 0.000000
1591, 1, -10000, -455, 7818, -20.518221, -1.917593
1593, 2, -10000, -457, 7817, -20.573154, -0.479398
1595, 2, -10000, -459, 7815, -20.683025, -0.958796
1597, 2, -10000, -459, 7815, -20.683025, 0.000000
1599, 2, -10000, -464, 7811, -20.902765, -1.917593
1600, 1, -10000, -468, 7808, -21.067570, -2.876390
1602, 2, -10000, -474, 7803, -21.342245, -2.396991
1604, 2, -10000, -477, 7800, -21.507050, -1.438195
1606, 2, -10000, -484, 7795, -21.781725, -2.396991
1608, 2, -10000, -484, 7795, -21.781725, 0.000000
1609, 1, -10000, -488, 7791, -22.001465, -3.835186
1611, 2, -10000, -496, 7785, -22.331076, -2.876390
1613, 2, -10000, -503, 7779, -22.660685, -2.876390
1615, 2, -10000, -512, 7772, -23.045229, -3.355788
1617, 2, -10000, -519, 7766, -23.374840, -2.876390
1618, 1, -10000, -527, 7759, -23.759384, -6.711576
1620, 2, -10000, -535, 7753, -24.088995, -2.876390
1622, 2, -10000, -545, 7745, -24.528475, -3.835186
1624, 2, -10000, -552, 7739, -24.858084, -2.876390
1626, 2, -10000, -562, 7731, -25.297565, -3.835186
1628, 2, -10000, -569, 7725, -25.627174, -2.876390
1630, 2, -10000, -578, 7718, -26.011719, -3.355788
1632, 2, -10000, -587, 7710, -26.451199, -3.835186
1634, 2, -10000, -597, 7702, -26.890680, -3.835186
1636, 2, -10000, -604, 7696, -27.220289, -2.876390
1638, 2, -10000, -615, 7687, -27.714705, -4.314584
1640, 2, -10000, -624, 7680, -28.099249, -3.355788
1642, 2, -10000, -624, 7680, -28.099249, 0.000000
1644, 2, -10000, -636, 7670, -28.648600, -4.793983
1645, 1, -10000, -647, 7661, -29.143015, -8.629168
1647, 2, -10000, -656, 7654, -29.527559, -3.355788
1649, 2, -10000, -668, 7644, -30.076908, -4.793983
1651, 2, -10000, -679, 7635, -30.571323, -4.314584
1655, 4, -10000, -702, 7616, -31.615089, -4.554283
1657, 2, -10000, -715, 7605, -32.219376, -5.273381
1658, 1, -10000, -726, 7596, -32.713787, -8.629168
1660, 2, -10000, -737, 7587, -33.208202, -4.314584
1662, 2, -10000, -751, 7576, -33.812489, -5.273381
1664, 2, -10000, -764, 7565, -34.416775, -5.273381
1666, 2, -10000, -764, 7565, -34.416775, 0.000000
1667, 1, -10000, -775, 7556, -34.911190, -8.629168
1669, 2, -10000, -789, 7545, -35.515472, -5.273381
1671, 2, -10000, -800, 7536, -36.009888, -4.314584
1673, 2, -10000, -812, 7526, -36.559238, -4.793983
1675, 2, -10000, -825, 7515, -37.163525, -5.273381
1677, 2, -10000, -839, 7504, -37.767807, -5.273381
1681, 4, -10000, -864, 7483, -38.921444, -5.033681
1682, 1, -10000, -878, 7472, -39.525726, -10.546762
1684, 2, -10000, -890, 7462, -40.075077, -4.793983
1686, 2, -10000, -906, 7449, -40.789234, -6.232177
1688, 2, -10000, -906, 7449, -40.789234, 0.000000
1690, 2, -10000, -921, 7437, -41.448452, -5.752779
1691, 1, -10000, -933, 7427, -41.997803, -9.587965
1693, 2, -10000, -949, 7414, -42.711956, -6.232177
1695, 2, -10000, -961, 7404, -43.261307, -4.793983
1697, 2, -10000, -978, 7390, -44.030396, -6.711576
1699, 2, -10000, -991, 7379, -44.634682, -5.273381
1700, 1, -10000, -1006, 7367, -45.293903, -11.505558
1702, 2, -10000, -1021, 7355, -45.953121, -5.752779
1704, 2, -10000, -1035, 7343, -46.612343, -5.752779
1706, 2, -10000, -1050, 7331, -47.271561, -5.752779
1708, 2, -10000, -1050, 7331, -47.271561, 0.000000
1709, 1, -10000, -1066, 7318, -47.985718, -12.464354
1711, 2, -10000, -1080, 7306, -48.644936, -5.752779
1713, 2, -10000, -1098, 7292, -49.414028, -6.711576
1715, 2, -10000, -1112, 7280, -50.073246, -5.752779
1717, 2, -10000, -1128, 7267, -50.787403, -6.232177
1718, 1, -10000, -1144, 7254, -51.501556, -12.464354
1720, 2, -10000, -1159, 7242, -52.160778, -5.752779
1722, 2, -10000, -1176, 7228, -52.929867, -6.711576
1724, 2, -10000, -1176, 7228, -52.929867, 0.000000
1726, 2, -10000, -1190, 7216, -53.589085, -5.752779
1727, 1, -10000, -1206, 7203, -54.303242, -12.464354
1729, 2, -10000, -1222, 7190, -55.017395, -6.232177
1731, 2, -10000, -1237, 7178, -55.676617, -5.752779
1737, 6, -10000, -1284, 7139, -57.819080, -6.232177
1739, 2, -10000, -1284, 7139, -57.819080, 0.000000
1740, 1, -10000, -1301, 7125, -58.588169, -13.423151
1742, 2, -10000, -1333, 7099, -60.016479, -12.464354
1743, 1, -10000, -1333, 7099, -60.016479, 0.000000
1745, 2, -10000, -1352, 7084, -60.840504, -7.190974
1747, 2, -10000, -1369, 7070, -61.609596, -6.711576
1749, 2, -10000, -1386, 7056, -62.378685, -6.711576
1751, 2, -10000, -1402, 7043, -63.092838, -6.232177
1752, 1, -10000, -1402, 7043, -63.092838, 0.000000
1754, 2, -10000, -1421, 7027, -63.971802, -7.670372
1756, 2, -10000, -1437, 7014, -64.685951, -6.232177
1758, 2, -10000, -1454, 7000, -65.455048, -6.711576
1760, 2, -10000, -1471, 6986, -66.224136, -6.711576
1762, 2, -10000, -1488, 6972, -66.993225, -6.711576
1763, 1, -10000, -1504, 6959, -67.707382, -12.464354
1765, 2, -10000, -1522, 6944, -68.531403, -7.190974
1767, 2, -10000, -1540, 6930, -69.300491, -6.711576
1769, 2, -10000, -1557, 6916, -70.069588, -6.711576
1771, 2, -10000, -1575, 6901, -70.893608, -7.190974
1773, 2, -10000, -1592, 6887, -71.662697, -6.711576
1775, 2, -10000, -1609, 6873, -72.431786, -6.711576
1777, 2, -10000, -1627, 6858, -73.255814, -7.190974
1779, 2, -10000, -1646, 6843, -74.079842, -7.190974
1781, 2, -10000, -1663, 6829, -74.848930, -6.711576
1783, 2, -10000, -1679, 6816, -75.563087, -6.232177
1788, 5, -10000, -1714, 6787, -77.156197, -5.561019
1789, 1, -10000, -1731, 6773, -77.925285, -13.423151
1791, 2, -10000, -1749, 6758, -78.749313, -7.190974
1793, 2, -10000, -1767, 6744, -79.518402, -6.711576
1795, 2, -10000, -1785, 6729, -80.342430, -7.190974
1797, 2, -10000, -1804, 6713, -81.221390, -7.670372
1798, 1, -10000, -1823, 6698, -82.045410, -14.381948
1800, 2, -10000, -1841, 6683, -82.869438, -7.190974
1802, 2, -10000, -1859, 6668, -83.693466, -7.190974
1804, 2, -10000, -1879, 6652, -84.572426, -7.670372
1806, 2, -10000, -1879, 6652, -84.572426, 0.000000
1807, 1, 0, -1897, 6637, -85.396446, -14.381948
1809, 2, 0, -1916, 6622, -86.220474, -7.190974
1814, 5, 0, -1972, 6576, -88.747482, -8.820928
1816, 2, 0, -1972, 6576, -88.747482, 0.000000
1818, 2, 0, -1990, 6561, -89.571510, -7.190974
1819, 1, 0, -2008, 6546, -90.395531, -14.381948
1821, 2, 0, -2025, 6532, -91.164619, -6.711576
1823, 2, 0, -2040, 6520, -91.823845, -5.752779
1825, 2, 0, -2053, 6509, -92.428123, -5.273381
1827, 2, 0, -2064, 6500, -92.922539, -4.314584
1828, 1, 0, -2075, 6491, -93.416954, -8.629168
1830, 2, 0, -2085, 6483, -93.856438, -3.835186
1832, 2, 0, -2094, 6476, -94.240982, -3.355788
1834, 2, 0, -2094, 6476, -94.240982, 0.000000
1836, 2, 0, -2104, 6468, -94.680458, -3.835186
1837, 1, 0, -2112, 6461, -95.065010, -6.711576
1839, 2, 0, -2122, 6453, -95.504486, -3.835186
1841, 2, 0, -2132, 6445, -95.943970, -3.835186
1843, 2, 0, -2143, 6436, -96.438385, -4.314584
1849, 6, 0, -2182, 6404, -98.196304, -5.113581
1852, 3, 0, -2182, 6404, -98.196304, 0.000000
1853, 1, 0, -2211, 6380, -99.514740, -23.011116
1855, 2, 0, -2211, 6380, -99.514740, 0.000000
1857, 2, 0, -2226, 6368, -100.173958, -5.752779
1859, 2, 0, -2256, 6343, -101.547333, -11.984956
1861, 2, 0, -2271, 6331, -102.206558, -5.752779
1862, 1, 0, -2284, 6320, -102.810837, -10.546762
1864, 2, 0, -2296, 6310, -103.360191, -4.793983
1866, 2, 0, -2307, 6301, -103.854607, -4.314584
1868, 2, 0, -2307, 6301, -103.854607, 0.000000
1870, 2, 0, -2320, 6291, -104.403954, -4.793983
1871, 1, 0, -2328, 6284, -104.788498, -6.711576
1873, 2, 0, -2338, 6276, -105.227982, -3.835186
1875, 2, 0, -2345, 6270, -105.557587, -2.876390
1877, 2, 0, -2353, 6264, -105.887199, -2.876390
1881, 4, 0, -2366, 6253, -106.491486, -2.636690
1882, 1, 0, -2371, 6249, -106.711227, -3.835186
1884, 2, 0, -2378, 6243, -107.040833, -2.876390
1886, 2, 0, -2378, 6243, -107.040833, 0.000000
1888, 2, 0, -2384, 6238, -107.315514, -2.396991
1889, 1, 0, -2388, 6235, -107.480316, -2.876390
1891, 2, 0, -2394, 6230, -107.754990, -2.396991
1893, 2, 0, -2399, 6226, -107.974731, -1.917593
1895, 2, 0, -2405, 6221, -108.249405, -2.396991
1897, 2, 0, -2412, 6215, -108.579018, -2.876390
1898, 1, 0, -2417, 6211, -108.798752, -3.835186
1900, 2, 0, -2423, 6206, -109.073433, -2.396991
1902, 2, 0, -2431, 6200, -109.403038, -2.876390
1904, 2, 0, -2431, 6200, -109.403038, 0.000000
1906, 2, 0, -2434, 6197, -109.567848, -1.438195
1907, 1, 0, -2442, 6191, -109.897453, -5.752779
1909, 2, 0, -2445, 6188, -110.062256, -1.438195
1911, 2, 0, -2451, 6183, -110.336937, -2.396991
1913, 2, 0, -2455, 6180, -110.501740, -1.438195
1915, 2, 0, -2460, 6176, -110.721481, -1.917593
1917, 2, 0, -2464, 6173, -110.886284, -1.438195
1919, 2, 0, -2469, 6169, -111.106026, -1.917593
1921, 2, 0, -2470, 6168, -111.160957, -0.479398
1923, 2, 0, -2472, 6166, -111.270828, -0.958796
1925, 2, 0, -2476, 6163, -111.435631, -1.438195
1927, 2, 0, -2477, 6162, -111.490570, -0.479398
1929, 2, 0, -2480, 6160, -111.600441, -0.958796
1931, 2, 0, -2481, 6159, -111.655373, -0.479398
1933, 2, 0, -2483, 6157, -111.765244, -0.958796
1935, 2, 0, -2484, 6156, -111.820183, -0.479398
1936, 1, 0, -2487, 6154, -111.930046, -1.917593
1938, 2, 0, -2488, 6153, -111.984985, -0.479398
1940, 2, 0, -2490, 6151, -112.094856, -0.958796
1942, 2, 0, -2492, 6150, -112.149788, -0.479398
1947, 5, 0, -2494, 6148, -112.259659, -0.383519
1949, 2, 0, -2494, 6148, -112.259659, 0.000000
1952, 3, 0, -2495, 6147, -112.314598, -0.319599
1953, 1, 0, -2498, 6145, -112.424461, -1.917593
1955, 2, 0, -2498, 6145, -112.424461, 0.000000
1961, 6, 0, -2498, 6145, -112.424461, 0.000000
1963, 2, 0, -2498, 6145, -112.424461, 0.000000
1965, 2, 0, -2498, 6145, -112.424461, 0.000000
1967, 2, 0, -2498, 6145, -112.424461, 0.000000
1969, 2, 0, -2498, 6145, -112.424461, 0.000000
1970, 1, 0, -2498, 6145, -112.424461, 0.000000
1972, 2, 0, -2498, 6145, -112.424461, 0.000000
1974, 2, 0, -2498, 6145, -112.424461, 0.000000
1976, 2, 0, -2498, 6145, -112.424461, 0.000000
1978, 2, 0, -2498, 6145, -112.424461, 0.000000
1979, 1, 0, -2498, 6145, -112.424461, 0.000000
1981, 2, 0, -2498, 6145, -112.424461, 0.000000
1983, 2, 0, -2498, 6145, -112.424461, 0.000000
1985, 2, 0, -2498, 6145, -112.424461, 0.000000
1987, 2, 0, -2498, 6145, -112.424461, 0.000000
1989, 2, 0, -2498, 6145, -112.424461, 0.000000
1991, 2, 0, -2498, 6145, -112.424461, 0.000000
1993, 2, 0, -2498, 6145, -112.424461, 0.000000
1995, 2, 0, -2498, 6145, -112.424461, 0.000000
1997, 2, 0, -2498, 6145, -112.424461, 0.000000
1999, 2, 0, -2498, 6145, -112.424461, 0.000000
2001, 2, 0, -2498, 6145, -112.424461, 0.000000
2003, 2, 0, -2498, 6145, -112.424461, 0.000000
2005, 2, 0, -2498, 6145, -112.424461, 0.000000
2007, 2, 0, -2498, 6145, -112.424461, 0.000000
2009, 2, 0, -2498, 6145, -112.424461, 0.000000
2011, 2, 0, -2498, 6145, -112.424461, 0.000000
2013, 2, 0, -2498, 6145, -112.424461, 0.000000
2015, 2, 0, -2498, 6145, -112.424461, 0.000000
2017, 2, 0, -2498, 6145, -112.424461, 0.000000
2019, 2, 0, -2498, 6145, -112.424461, 0.000000
2021, 2, 0, -2498, 6145, -112.424461, 0.000000
2023, 2, 0, -2498, 6145, -112.424461, 0.000000
2025, 2, 0, -2498, 6145, -112.424461, 0.000000
2027, 2, 0, -2498, 6145, -112.424461, 0.000000
2029, 2, 0, -2495, 6147, -112.314598, 0.958796
2030, 1, 0, -2495, 6147, -112.314598, 0.000000
2032, 2, 0, -2495, 6147, -112.314598, 0.000000
2034, 2, 0, -2495, 6147, -112.314598, 0.000000
2036, 2, 0, -2495, 6147, -112.314598, 0.000000
2038, 2, 0, -2495, 6147, -112.314598, 0.000000
2040, 2, 0, -2495, 6147, -112.314598, 0.000000
2042, 2, 0, -2495, 6147, -112.314598, 0.000000
2044, 2, 0, -2495, 6147, -112.314598, 0.000000
2046, 2, 0, -2495, 6147, -112.314598, 0.000000
2048, 2, 0, -2495, 6147, -112.314598, 0.000000
2052, 4, 0, -2495, 6147, -112.314598, 0.000000
2054, 2, 0, -2495, 6147, -112.314598, 0.000000
2056, 2, 0, -2495, 6147, -112.314598, 0.000000
2057, 1, 0, -2495, 6147, -112.314598, 0.000000
2059, 2, 0, -2495, 6147, -112.314598, 0.000000
2061, 2, 0, -2495, 6147, -112.314598, 0.000000
2063, 2, 0, -2495, 6147, -112.314598, 0.000000
2068, 5, 0, -2495, 6147, -112.314598, 0.000000
2070, 2, 0, -2495, 6147, -112.314598, 0.000000
2071, 1, 0, -2495, 6147, -112.314598, 0.000000
2073, 2, 0, -2495, 6147, -112.314598, 0.000000
2075, 2, 0, -2495, 6147, -112.314598, 0.000000
2077, 2, 0, -2495, 6147, -112.314598, 0.000000
2079, 2, 0, -2495, 6147, -112.314598, 0.000000
2081, 2, 0, -2495, 6147, -112.314598, 0.000000
2083, 2, 0, -2495, 6147, -112.314598, 0.000000
2084, 1, 0, -2495, 6147, -112.314598, 0.000000
2086, 2, 0, -2495, 6147, -112.314598, 0.000000
2088, 2, 0, -2495, 6147, -112.314598, 0.000000
2090, 2, 0, -2495, 6147, -112.314598, 0.000000
2092, 2, 0, -2495, 6147, -112.314598, 0.000000
2093, 1, 0, -2495, 6147, -112.314598, 0.000000
2095, 2, 0, -2495, 6147, -112.314598, 0.000000
2097, 2, 0, -2495, 6147, -112.314598, 0.000000
2099, 2, 0, -2495, 6147, -112.314598, 0.000000
2100, 1, 0, -2495, 6147, -112.314598, 0.000000
2102, 2, 0, -2495, 6147, -112.314598, 0.000000
2107, 5, 0, -2495, 6147, -112.314598, 0.000000
2109, 2, 0, -2495, 6147, -112.314598, 0.000000
2111, 2, 0, -2495, 6147, -112.314598, 0.000000
2113, 2, 0, -2495, 6147, -112.314598, 0.000000
2114, 1, 0, -2495, 6147, -112.314598, 0.000000
2116, 2, 0, -2495, 6147, -112.314598, 0.000000
2118, 2, 0, -2495, 6147, -112.314598, 0.000000
2120, 2, 0, -2495, 6147, -112.314598, 0.000000
2122, 2, 0, -2495, 6147, -112.314598, 0.000000
2123, 1, 0, -2495, 6147, -112.314598, 0.000000
2125, 2, 0, -2495, 6147, -112.314598, 0.000000
2127, 2, 0, -2495, 6147, -112.314598, 0.000000
2129, 2, 0, -2495, 6147, -112.314598, 0.000000
2131, 2, 0, -2495, 6147, -112.314598, 0.000000
2132, 1, 0, -2495, 6147, -112.314598, 0.000000
2134, 2, 0, -2495, 6147, -112.314598, 0.000000
2136, 2, 0, -2495, 6147, -112.314598, 0.000000
2138, 2, 0, -2495, 6147, -112.314598, 0.000000
2140, 2, 0, -2495, 6147, -112.314598, 0.000000
2141, 1, 0, -2495, 6147, -112.314598, 0.000000
2143, 2, 0, -2495, 6147, -112.314598, 0.000000
2145, 2, 0, -2495, 6147, -112.314598, 0.000000
2147, 2, 0, -2495, 6147, -112.314598, 0.000000
2149, 2, 0, -2495, 6147, -112.314598, 0.000000
2150, 1, 0, -2495, 6147, -112.314598, 0.000000
2152, 2, 0, -2495, 6147, -112.314598, 0.000000
2154, 2, 0, -2495, 6147, -112.314598, 0.000000
2155, 1, 0, -2495, 6147, -112.314598, 0.000000
2157, 2, 0, -2495, 6147, -112.314598, 0.000000
2159, 2, 0, -2495, 6147, -112.314598, 0.000000
2161, 2, 0, -2495, 6147, -112.314598, 0.000000
2163, 2, 0, -2495, 6147, -112.314598, 0.000000
2165, 2, 0, -2495, 6147, -112.314598, 0.000000
2167, 2, 0, -2495, 6147, -112.314598, 0.000000
2169, 2, 0, -2495, 6147, -112.314598, 0.000000
2171, 2, 0, -2495, 6147, -112.314598, 0.000000
2173, 2, 0, -2495, 6147, -112.314598, 0.000000
2175, 2, 0, -2495, 6147, -112.314598, 0.000000
2177, 2, 0, -2495, 6147, -112.314598, 0.000000
2179, 2, 0, -2495, 6147, -112.314598, 0.000000
2185, 6, 0, -2495, 6147, -112.314598, 0.000000
2187, 2, 0, -2495, 6147, -112.314598, 0.000000
2189, 2, 0, -2495, 6147, -112.314598, 0.000000
2191, 2, 0, -2495, 6147, -112.314598, 0.000000
2193, 2, 0, -2495, 6147, -112.314598, 0.000000
2195, 2, 0, -2495, 6147, -112.314598, 0.000000
2197, 2, 0, -2495, 6147, -112.314598, 0.000000
2201, 4, 0, -2495, 6147, -112.314598, 0.000000
2202, 1, 0, -2495, 6147, -112.314598, 0.000000
2204, 2, 0, -2495, 6147, -112.314598, 0.000000
2206, 2, 0, -2495, 6147, -112.314598, 0.000000
2208, 2, 0, -2495, 6147, -112.314598, 0.000000
2210, 2, 0, -2495, 6147, -112.314598, 0.000000
2211, 1, 0, -2495, 6147, -112.314598, 0.000000
2213, 2, 0, -2495, 6147, -112.314598, 0.000000
2215, 2, 0, -2495, 6147, -112.314598, 0.000000
2217, 2, 0, -2495, 6147, -112.314598, 0.000000
2219, 2, 0, -2495, 6147, -112.314598, 0.000000
2220, 1, 0, -2495, 6147, -112.314598, 0.000000
2222, 2, 0, -2495, 6147, -112.314598, 0.000000
2224, 2, 0, -2495, 6147, -112.314598, 0.000000
2226, 2, 0, -2495, 6147, -112.314598, 0.000000
2228, 2, 0, -2495, 6147, -112.314598, 0.000000
2229, 1, 0, -2495, 6147, -112.314598, 0.000000
2231, 2, 0, -2495, 6147, -112.314598, 0.000000
2233, 2, 0, -2495, 6147, -112.314598, 0.000000
2235, 2, 0, -2495, 6147, -112.314598, 0.000000
2237, 2, 0, -2495, 6147, -112.314598, 0.000000
2241, 4, 0, -2495, 6147, -112.314598, 0.000000
2242, 1, 0, -2495, 6147, -112.314598, 0.000000
2244, 2, 0, -2495, 6147, -112.314598, 0.000000
2246, 2, 0, -2495, 6147, -112.314598, 0.000000
2248, 2, 0, -2495, 6147, -112.314598, 0.000000
2250, 2, 0, -2495, 6147, -112.314598, 0.000000
2251, 1, 0, -2495, 6147, -112.314598, 0.000000
2253, 2, 0, -2495, 6147, -112.314598, 0.000000
2255, 2, 0, -2495, 6147, -112.314598, 0.000000
2257, 2, 0, -2495, 6147, -112.314598, 0.000000
2259, 2, 0, -2495, 6147, -112.314598, 0.000000
2260, 1, 0, -2495, 6147, -112.314598, 0.000000
2262, 2, 0, -2495, 6147, -112.314598, 0.000000
2264, 2, 0, -2495, 6147, -112.314598, 0.000000
2266, 2, 0, -2495, 6147, -112.314598, 0.000000
2268, 2, 0, -2495, 6147, -112.314598, 0.000000
2269, 1, 0, -2495, 6147, -112.314598, 0.000000
2271, 2, 0, -2495, 6147, -112.314598, 0.000000
2273, 2, 0, -2495, 6147, -112.314598, 0.000000
2275, 2, 0, -2495, 6147, -112.314598, 0.000000
2277, 2, 0, -2495, 6147, -112.314598, 0.000000
2278, 1, 0, -2495, 6147, -112.314598, 0.000000
2280, 2, 0, -2495, 6147, -112.314598, 0.000000
2282, 2, 0, -2495, 6147, -112.314598, 0.000000
2284, 2, 0, -2495, 6147, -112.314598, 0.000000
2286, 2, 0, -2495, 6147, -112.314598, 0.000000
2287, 1, 0, -2495, 6147, -112.314598, 0.000000
2289, 2, 0, -2495, 6147, -112.314598, 0.000000
2291, 2, 0, -2495, 6147, -112.314598, 0.000000
2293, 2, 0, -2495, 6147, -112.314598, 0.000000
2294, 1, 0, -2495, 6147, -112.314598, 0.000000
2296, 2, 0, -2495, 6147, -112.314598, 0.000000
2298, 2, 0, -2495, 6147, -112.314598, 0.000000
2300, 2, 0, -2495, 6147, -112.314598, 0.000000
2302, 2, 0, -2495, 6147, -112.314598, 0.000000
2304, 2, 0, -2495, 6147, -112.314598, 0.000000
2306, 2, 0, -2495, 6147, -112.314598, 0.000000
2308, 2, 0, -2495, 6147, -112.314598, 0.000000
2310, 2, 0, -2495, 6147, -112.314598, 0.000000
2312, 2, 0, -2495, 6147, -112.314598, 0.000000
2315, 3, 0, -2495, 6147, -112.314598, 0.000000
2318, 3, 0, -2495, 6147, -112.314598, 0.000000
2319, 1, 0, -2495, 6147, -112.314598, 0.000000
2321, 2, 0, -2495, 6147, -112.314598, 0.000000
2323, 2, 0, -2495, 6147, -112.314598, 0.000000
2325, 2, 0, -2495, 6147, -112.314598, 0.000000
2327, 2, 0, -2495, 6147, -112.314598, 0.000000
2328, 1, 0, -2495, 6147, -112.314598, 0.000000
2330, 2, 0, -2495, 6147, -112.314598, 0.000000
2332, 2, 0, -2495, 6147, -112.314598, 0.000000
2334, 2, 0, -2495, 6147, -112.314598, 0.000000
2336, 2, 0, -2495, 6147, -112.314598, 0.000000
2338, 2, 0, -2495, 6147, -112.314598, 0.000000
2340, 2, 0, -2495, 6147, -112.314598, 0.000000
2342, 2, 0, -2495, 6147, -112.314598, 0.000000
2344, 2, 0, -2495, 6147, -112.314598, 0.000000
2346, 2, 0, -2495, 6147, -112.314598, 0.000000
2348, 2, 0, -2495, 6147, -112.314598, 0.000000
2350, 2, 0, -2495, 6147, -112.314598, 0.000000
2352, 2, 0, -2495, 6147, -112.314598, 0.000000
2354, 2, 0, -2495, 6147, -112.314598, 0.000000
2356, 2, 0, -2495, 6147, -112.314598, 0.000000
2358, 2, 0, -2495, 6147, -112.314598, 0.000000
2360, 2, 0, -2495, 6147, -112.314598, 0.000000
2362, 2, 0, -2495, 6147, -112.314598, 0.000000
2364, 2, 0, -2495, 6147, -112.314598, 0.000000
2366, 2, 0, -2495, 6147, -112.314598, 0.000000
2368, 2, 0, -2495, 6147, -112.314598, 0.000000
2370, 2, 0, -2495, 6147, -112.314598, 0.000000
2372, 2, 0, -2495, 6147, -112.314598, 0.000000
2374, 2, 0, -2495, 6147, -112.314598, 0.000000
2376, 2, 0, -2495, 6147, -112.314598, 0.000000
2378, 2, 0, -2495, 6147, -112.314598, 0.000000
2380, 2, 0, -2495, 6147, -112.314598, 0.000000
2382, 2, 0, -2495, 6147, -112.314598, 0.000000
2384, 2, 0, -2495, 6147, -112.314598, 0.000000
2388, 4, 0, -2495, 6147, -112.314598, 0.000000
2390, 2, 0, -2495, 6147, -112.314598, 0.000000
2391, 1, 0, -2495, 6147, -112.314598, 0.000000
2393, 2, 0, -2495, 6147, -112.314598, 0.000000
2395, 2, 0, -2495, 6147, -112.314598, 0.000000
2397, 2, 0, -2495, 6147, -112.314598, 0.000000
2399, 2, 0, -2495, 6147, -112.314598, 0.000000
2400, 1, 0, -2495, 6147, -112.314598, 0.000000
2402, 2, 0, -2495, 6147, -112.314598, 0.000000
2404, 2, 0, -2495, 6147, -112.314598, 0.000000
2406, 2, 0, -2495, 6147, -112.314598, 0.000000
2408, 2, 0, -2495, 6147, -112.314598, 0.000000
2409, 1, 0, -2495, 6147, -112.314598, 0.000000
2411, 2, 0, -2495, 6147, -112.314598, 0.000000
2412, 1, 0, -2495, 6147, -112.314598, 0.000000
2415, 3, 0, -2495, 6147, -112.314598, 0.000000
2416, 1, 0, -2495, 6147, -112.314598, 0.000000
2418, 2, 0, -2495, 6147, -112.314598, 0.000000
2420, 2, 0, -2495, 6147, -112.314598, 0.000000
2422, 2, 0, -2495, 6147, -112.314598, 0.000000
2424, 2, 0, -2495, 6147, -112.314598, 0.000000
2427, 3, 0, -2495, 6147, -112.314598, 0.000000
2429, 2, 0, -2495, 6147, -112.314598, 0.000000
2431, 2, 0, -2495, 6147, -112.314598, 0.000000
2433, 2, 0, -2495, 6147, -112.314598, 0.000000
2435, 2, 0, -2495, 6147, -112.314598, 0.000000
2436, 1, 0, -2495, 6147, -112.314598, 0.000000
2438, 2, 0, -2495, 6147, -112.314598, 0.000000
2440, 2, 0, -2495, 6147, -112.314598, 0.000000
2442, 2, 0, -2495, 6147, -112.314598, 0.000000
2444, 2, 0, -2495, 6147, -112.314598, 0.000000
2445, 1, 0, -2495, 6147, -112.314598, 0.000000
2447, 2, 0, -2495, 6147, -112.314598, 0.000000
2450, 3, 0, -2495, 6147, -112.314598, 0.000000
2452, 2, 0, -2495, 6147, -112.314598, 0.000000
2453, 1, 0, -2495, 6147, -112.314598, 0.000000
2455, 2, 0, -2495, 6147, -112.314598, 0.000000
2457, 2, 0, -2495, 6147, -112.314598, 0.000000
2459, 2, 0, -2495, 6147, -112.314598, 0.000000
2461, 2, 0, -2495, 6147, -112.314598, 0.000000
2462, 1, 0, -2495, 6147, -112.314598, 0.000000
2464, 2, 0, -2495, 6147, -112.314598, 0.000000
2466, 2, 0, -2495, 6147, -112.314598, 0.000000
2468, 2, 0, -2495, 6147, -112.314598, 0.000000
2470, 2, 0, -2495, 6147, -112.314598, 0.000000
2471, 1, 0, -2495, 6147, -112.314598, 0.000000
2473, 2, 0, -2495, 6147, -112.314598, 0.000000
2475, 2, 0, -2495, 6147, -112.314598, 0.000000
